database,db_version,id,speaker,emotion,cmu_a_id,script,sentence_path,duration
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0118,jenie,sleepy,0118,Pierre obeys me when we are together.,jenie/sleepy/sleepy_0118.wav,1.2800907029478459
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0119,jenie,sleepy,0119,Jeanne was turning the bow shoreward.,jenie/sleepy/sleepy_0119.wav,2.1300226757369614
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0120,jenie,sleepy,0120,My right foot feels like that of a Chinese debutante.,jenie/sleepy/sleepy_0120.wav,3.0300226757369613
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0121,jenie,sleepy,0121,"They ate dinner at the fifth, and rested for two hours.",jenie/sleepy/sleepy_0121.wav,3.7100226757369614
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0122,jenie,sleepy,0122,"Two years ago, I gave up civilization for this.",jenie/sleepy/sleepy_0122.wav,2.9500226757369616
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0123,jenie,sleepy,0123,She had died from cold and starvation.,jenie/sleepy/sleepy_0123.wav,3.020045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0124,jenie,sleepy,0124,It was Jeanne singing softly over beyond the rocks.,jenie/sleepy/sleepy_0124.wav,3.3800907029478457
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0125,jenie,sleepy,0125,He was determine now to maintain a more certain hold upon himself.,jenie/sleepy/sleepy_0125.wav,3.6900680272108843
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0126,jenie,sleepy,0126,Each day she became a more vital part of him.,jenie/sleepy/sleepy_0126.wav,2.8900226757369616
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0127,jenie,sleepy,0127,"It was a temptation, but he resisted it.",jenie/sleepy/sleepy_0127.wav,3.0700680272108842
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0128,jenie,sleepy,0128,This one hope was destroyed as quickly as it was born.,jenie/sleepy/sleepy_0128.wav,5.210022675736962
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0129,jenie,sleepy,0129,Her face was against his breast.,jenie/sleepy/sleepy_0129.wav,3.000090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0130,jenie,sleepy,0130,"She was his now, forever.",jenie/sleepy/sleepy_0130.wav,2.6500680272108843
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0131,jenie,sleepy,0131,Providence had delivered him through the maelstrom.,jenie/sleepy/sleepy_0131.wav,3.6300680272108843
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0132,jenie,sleepy,0132,A cry of joy burst from Philip's lips.,jenie/sleepy/sleepy_0132.wav,3.3000453514739228
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0133,jenie,sleepy,0133,Philip began to feel that he had foolishly overestimated his strength.,jenie/sleepy/sleepy_0133.wav,4.620045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0134,jenie,sleepy,0134,He obeyed the pressure of her hand.,jenie/sleepy/sleepy_0134.wav,2.7700226757369615
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0135,jenie,sleepy,0135,"I am going to surprise father, and you will go with Pierre.",jenie/sleepy/sleepy_0135.wav,4.88
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0136,jenie,sleepy,0136,"About him, everywhere, were the evidences of luxury and of age.",jenie/sleepy/sleepy_0136.wav,6.600045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0137,jenie,sleepy,0137,Then he stepped back with a low cry of pleasure.,jenie/sleepy/sleepy_0137.wav,3.060045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0138,jenie,sleepy,0138,"In the picture, he saw each moment a greater resemblance to Jeanne.",jenie/sleepy/sleepy_0138.wav,5.790068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0139,jenie,sleepy,0139,He told himself that as he washed himself and groomed his disheveled clothes.,jenie/sleepy/sleepy_0139.wav,5.070022675736961
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0140,jenie,sleepy,0140,"Accept a father's blessing, and with it, this.",jenie/sleepy/sleepy_0140.wav,3.5700226757369613
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0141,jenie,sleepy,0141,It seems like a strange pointing of the hand of God.,jenie/sleepy/sleepy_0141.wav,3.8700226757369616
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0142,jenie,sleepy,0142,"Such things had occurred before, he told Philip.",jenie/sleepy/sleepy_0142.wav,1.9700680272108844
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0143,jenie,sleepy,0143,"Ah, I had forgotten, he exclaimed.",jenie/sleepy/sleepy_0143.wav,3.6900226757369614
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0144,jenie,sleepy,0144,But there was something even more startling than this resemblance.,jenie/sleepy/sleepy_0144.wav,4.800045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0145,jenie,sleepy,0145,"I have to be careful of them, as they tear very easily.",jenie/sleepy/sleepy_0145.wav,4.870068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0146,jenie,sleepy,0146,"Of course, that is uninteresting, she continued.",jenie/sleepy/sleepy_0146.wav,3.2500680272108844
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0147,jenie,sleepy,0147,A moment before he was intoxicated by a joy that was almost madness.,jenie/sleepy/sleepy_0147.wav,3.9500226757369616
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0148,jenie,sleepy,0148,Now these things had been struck dead within him.,jenie/sleepy/sleepy_0148.wav,2.2500226757369615
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0149,jenie,sleepy,0149,"For an instant, he saw Pierre drawn like a silhouette against the sky.",jenie/sleepy/sleepy_0149.wav,3.9300680272108846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0150,jenie,sleepy,0150,"Goodbye, Pierre, he shouted.",jenie/sleepy/sleepy_0150.wav,1.220045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0151,jenie,sleepy,0151,"And MacDougall was beyond the trail, with three weeks to spare.",jenie/sleepy/sleepy_0151.wav,5.3100226757369615
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0152,jenie,sleepy,0152,Philip thrust himself against it and entered.,jenie/sleepy/sleepy_0152.wav,3.6300226757369614
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0153,jenie,sleepy,0153,MacDougall tapped his forehead suspiciously with a stubby forefinger.,jenie/sleepy/sleepy_0153.wav,5.040090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0154,jenie,sleepy,0154,"He was smooth-shaven, and his hair and eyes were black.",jenie/sleepy/sleepy_0154.wav,3.7100226757369614
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0155,jenie,sleepy,0155,"Won't you draw up, gentlemen.",jenie/sleepy/sleepy_0155.wav,1.1200907029478457
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0156,jenie,sleepy,0156,A strange fire burned in his eyes when Thorpe turned.,jenie/sleepy/sleepy_0156.wav,2.7500226757369615
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0157,jenie,sleepy,0157,"He had worshiped her, as Dante might have worshiped Beatrice.",jenie/sleepy/sleepy_0157.wav,3.8100680272108844
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0158,jenie,sleepy,0158,Does that look good.,jenie/sleepy/sleepy_0158.wav,0.31006802721088433
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0159,jenie,sleepy,0159,They look as though he had been drumming a piano all his life.,jenie/sleepy/sleepy_0159.wav,3.5900680272108842
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0160,jenie,sleepy,0160,You want to go over and see his gang throw dirt.,jenie/sleepy/sleepy_0160.wav,3.9100226757369616
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0161,jenie,sleepy,0161,Take away their foreman and they wouldn't be worth their grub.,jenie/sleepy/sleepy_0161.wav,3.1700680272108843
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0162,jenie,sleepy,0162,"That's the sub-foreman, explained Thorpe.",jenie/sleepy/sleepy_0162.wav,2.4500680272108846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0163,jenie,sleepy,0163,Philip made no effort to follow.,jenie/sleepy/sleepy_0163.wav,1.480045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0164,jenie,sleepy,0164,"He came first a year ago, and revealed himself to Jeanne.",jenie/sleepy/sleepy_0164.wav,5.1
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0165,jenie,sleepy,0165,They are to attack your camp tomorrow night.,jenie/sleepy/sleepy_0165.wav,2.9100226757369616
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0166,jenie,sleepy,0166,Two days ago Jeanne learned where her father's men were hiding.,jenie/sleepy/sleepy_0166.wav,3.7400453514739227
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0167,jenie,sleepy,0167,"I was near the cabin, and saw you.",jenie/sleepy/sleepy_0167.wav,1.7300680272108844
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0168,jenie,sleepy,0168,Low bush whipped him in the face and left no sting.,jenie/sleepy/sleepy_0168.wav,2.8500226757369616
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0169,jenie,sleepy,0169,Suddenly Jeanne stopped for an instant.,jenie/sleepy/sleepy_0169.wav,3.3300226757369615
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0170,jenie,sleepy,0170,There was none of the joy of meeting in his face.,jenie/sleepy/sleepy_0170.wav,3.7800453514739227
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0171,jenie,sleepy,0171,"And when you come back in a few days, bring Eileen.",jenie/sleepy/sleepy_0171.wav,3.7400907029478456
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0172,jenie,sleepy,0172,Gregson had left the outer door slightly ajar.,jenie/sleepy/sleepy_0172.wav,4.050022675736962
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0173,jenie,sleepy,0173,The date was nearly eighteen years old.,jenie/sleepy/sleepy_0173.wav,2.620045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0174,jenie,sleepy,0174,They were the presage of storm.,jenie/sleepy/sleepy_0174.wav,2.380045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0175,jenie,sleepy,0175,Down there the earth was already swelling with life.,jenie/sleepy/sleepy_0175.wav,2.3100680272108844
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0176,jenie,sleepy,0176,"For the first time in his life, he was yearning for a scrap.",jenie/sleepy/sleepy_0176.wav,4.660045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0177,jenie,sleepy,0177,She had been thoroughly and efficiently mauled.,jenie/sleepy/sleepy_0177.wav,2.5300226757369613
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0178,jenie,sleepy,0178,Every bone in her aged body seemed broken or dislocated.,jenie/sleepy/sleepy_0178.wav,5.660090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0179,jenie,sleepy,0179,"Tomorrow I'm going after that bear, he said.",jenie/sleepy/sleepy_0179.wav,2.4401360544217687
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0180,jenie,sleepy,0180,"If not, let's say our prayers and go to bed.",jenie/sleepy/sleepy_0180.wav,3.3700680272108845
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0181,jenie,sleepy,0181,"So cheer up, and give us your paw.",jenie/sleepy/sleepy_0181.wav,2.8500226757369616
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0182,jenie,sleepy,0182,This time he did not yap for mercy.,jenie/sleepy/sleepy_0182.wav,2.0500226757369613
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0183,jenie,sleepy,0183,And the air was growing chilly.,jenie/sleepy/sleepy_0183.wav,1.6400453514739228
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0184,jenie,sleepy,0184,"Don't you see, I'm chewing this thing in two.",jenie/sleepy/sleepy_0184.wav,5.110022675736961
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0185,jenie,sleepy,0185,The questions may have come vaguely in his mind.,jenie/sleepy/sleepy_0185.wav,2.8700680272108845
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0186,jenie,sleepy,0186,"Like a flash, he launched himself into the feathered mass of the owl.",jenie/sleepy/sleepy_0186.wav,4.090068027210885
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0187,jenie,sleepy,0187,"Ahead of them, they saw a glimmer of sunshine.",jenie/sleepy/sleepy_0187.wav,2.3500226757369616
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0188,jenie,sleepy,0188,Two gigantic owls were tearing at the carcass.,jenie/sleepy/sleepy_0188.wav,3.380045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0189,jenie,sleepy,0189,"The big-eyed, clucking moose-birds were most annoying.",jenie/sleepy/sleepy_0189.wav,4.500045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0190,jenie,sleepy,0190,Next to them the Canada jays were most persistent.,jenie/sleepy/sleepy_0190.wav,3.860045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0191,jenie,sleepy,0191,"For a time, the exciting thrill of his adventure was gone.",jenie/sleepy/sleepy_0191.wav,4.020090702947845
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0192,jenie,sleepy,0192,He did not rush in.,jenie/sleepy/sleepy_0192.wav,0.9200453514739229
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0193,jenie,sleepy,0193,It was edged with ice.,jenie/sleepy/sleepy_0193.wav,1.9900226757369615
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0194,jenie,sleepy,0194,He drank of the water cautiously.,jenie/sleepy/sleepy_0194.wav,2.3700680272108845
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0195,jenie,sleepy,0195,But a strange thing happened.,jenie/sleepy/sleepy_0195.wav,1.9200453514739229
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0196,jenie,sleepy,0196,He began to follow the footprints of the dog.,jenie/sleepy/sleepy_0196.wav,3.020045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0197,jenie,sleepy,0197,"Such a dog the wise driver kills, or turns loose.",jenie/sleepy/sleepy_0197.wav,3.3200453514739228
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0198,jenie,sleepy,0198,Sometimes her dreams were filled with visions.,jenie/sleepy/sleepy_0198.wav,2.7800907029478457
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0199,jenie,sleepy,0199,Thus had the raw wilderness prepared him for this day.,jenie/sleepy/sleepy_0199.wav,3.7400907029478456
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0200,jenie,sleepy,0200,"He leapt again, and the club caught him once more.",jenie/sleepy/sleepy_0200.wav,2.900045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0201,jenie,sleepy,0201,"He cried, and swung the club wildly.",jenie/sleepy/sleepy_0201.wav,3.470068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0202,jenie,sleepy,0202,"She turned, fearing that Jacques might see what was in her face.",jenie/sleepy/sleepy_0202.wav,3.3100226757369615
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0203,jenie,sleepy,0203,They were following the shore of a lake.,jenie/sleepy/sleepy_0203.wav,1.4300226757369614
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0204,jenie,sleepy,0204,The wolf-dog thrust his gaunt muzzle toward him.,jenie/sleepy/sleepy_0204.wav,4.340045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0205,jenie,sleepy,0205,From now on we're pals.,jenie/sleepy/sleepy_0205.wav,4.140045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0206,jenie,sleepy,0206,He says he bought him of Jacques Le Beau.,jenie/sleepy/sleepy_0206.wav,2.920090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0207,jenie,sleepy,0207,How much was it.,jenie/sleepy/sleepy_0207.wav,4.5351473922902495e-05
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0208,jenie,sleepy,0208,"Youth had come back to her, freed from the yoke of oppression.",jenie/sleepy/sleepy_0208.wav,3.8800907029478457
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0209,jenie,sleepy,0209,"It was not a large lake, and almost round.",jenie/sleepy/sleepy_0209.wav,2.5700226757369613
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0210,jenie,sleepy,0210,Its diameter was not more than two hundred yards.,jenie/sleepy/sleepy_0210.wav,2.1700226757369614
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0211,jenie,sleepy,0211,It drowned all sound that brute agony and death may have made.,jenie/sleepy/sleepy_0211.wav,4.500045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0212,jenie,sleepy,0212,"Fresh cases, still able to walk, they clustered about the spokesman.",jenie/sleepy/sleepy_0212.wav,5.140045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0213,jenie,sleepy,0213,Between him and the beach was the cane-grass fence of the compound.,jenie/sleepy/sleepy_0213.wav,4.460090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0214,jenie,sleepy,0214,"Besides, he was paid one case of tobacco per head.",jenie/sleepy/sleepy_0214.wav,4.7700226757369615
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0215,jenie,sleepy,0215,They die out of spite.,jenie/sleepy/sleepy_0215.wav,1.220045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0216,jenie,sleepy,0216,The other felt a sudden wave of irritation rush through him.,jenie/sleepy/sleepy_0216.wav,3.2200907029478456
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0217,jenie,sleepy,0217,"Oppressive as the heat had been, it was now even more oppressive.",jenie/sleepy/sleepy_0217.wav,5.320090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0218,jenie,sleepy,0218,The ringing of the big bell aroused him.,jenie/sleepy/sleepy_0218.wav,2.0700680272108842
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0219,jenie,sleepy,0219,At first he puzzled over something untoward he was sure had happened.,jenie/sleepy/sleepy_0219.wav,4.290068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0220,jenie,sleepy,0220,A dead man is of no use on a plantation.,jenie/sleepy/sleepy_0220.wav,2.1900226757369614
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0221,jenie,sleepy,0221,I don't know why you're here at all.,jenie/sleepy/sleepy_0221.wav,1.5300226757369615
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0222,jenie,sleepy,0222,What part of the United States is your home.,jenie/sleepy/sleepy_0222.wav,2.9000907029478458
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0223,jenie,sleepy,0223,"My, I'm almost homesick for it already.",jenie/sleepy/sleepy_0223.wav,3.6900226757369614
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0224,jenie,sleepy,0224,"She nodded, and her eyes grew soft and moist.",jenie/sleepy/sleepy_0224.wav,2.940045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0225,jenie,sleepy,0225,I was brought up the way most girls in Hawaii are brought up.,jenie/sleepy/sleepy_0225.wav,5.760045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0226,jenie,sleepy,0226,That came before my A B C's.,jenie/sleepy/sleepy_0226.wav,3.7800907029478457
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0227,jenie,sleepy,0227,It was the same way with our revolvers and rifles.,jenie/sleepy/sleepy_0227.wav,2.840045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0228,jenie,sleepy,0228,But it contributed to the smash.,jenie/sleepy/sleepy_0228.wav,1.1800453514739229
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0229,jenie,sleepy,0229,The last one I knew was an overseer.,jenie/sleepy/sleepy_0229.wav,1.6200453514739228
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0230,jenie,sleepy,0230,Do you know any good land around here.,jenie/sleepy/sleepy_0230.wav,2.8900680272108845
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0231,jenie,sleepy,0231,The Resident Commissioner is away in Australia.,jenie/sleepy/sleepy_0231.wav,4.3500680272108845
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0232,jenie,sleepy,0232,"I cannot follow you, she said.",jenie/sleepy/sleepy_0232.wav,2.2800453514739227
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0233,jenie,sleepy,0233,I never allow what can't be changed to annoy me.,jenie/sleepy/sleepy_0233.wav,3.3200453514739228
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0234,jenie,sleepy,0234,"Why, the average review is more nauseating than cod liver oil.",jenie/sleepy/sleepy_0234.wav,4.110068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0235,jenie,sleepy,0235,His voice was passionately rebellious.,jenie/sleepy/sleepy_0235.wav,2.6300680272108843
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0236,jenie,sleepy,0236,Don't you see I hate you.,jenie/sleepy/sleepy_0236.wav,1.2300680272108844
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0237,jenie,sleepy,0237,So Hughie and I did the managing ourselves.,jenie/sleepy/sleepy_0237.wav,2.2700226757369615
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0238,jenie,sleepy,0238,It happened to him at the Gallina Society in Oakland one afternoon.,jenie/sleepy/sleepy_0238.wav,4.030022675736961
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0239,jenie,sleepy,0239,He cried in such genuine dismay that she broke into hearty laughter.,jenie/sleepy/sleepy_0239.wav,5.280045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0240,jenie,sleepy,0240,Wash your hands of me.,jenie/sleepy/sleepy_0240.wav,1.6500226757369614
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,jenie_sleepy_0241,jenie,sleepy,0241,I think it's much nicer to quarrel.,jenie/sleepy/sleepy_0241.wav,2.080045351473923
